IDENTIFIER,time,system,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
4_Amino_N_N_dimethylbenzenesulfonamide,966.0000000000001,UFZ_Phenomenex,11.528354119425547,-3.3158796296296296,11.528354119425547,0.25620370370370393,0.7077580512647802,200.263,188.167,200.061948624,72,0,0.24206049805523247,-0.3987277210865457,0.3987277210865457,0.24206049805523247,1.1538461538461537,1.6153846153846154,2.0,3.170117703606813,381.1099831305197,10.060477932315068,7.558709812839677,8.375206393767403,5.942394238613955,3.724501195040968,5.164564523841608,2.8564639007270767,5.008297844514644,1.6586756272480956,3.487993010031702,0.8506153111839232,1.75227344213992,-1.0699999999999998,646.1334217256326,10.013822296730932,3.352417351483693,1.9896863615414064,78.02178760792134,5.733667477162185,0.0,0.0,10.023291153407584,0.0,0.0,0.0,12.72301297562517,0.0,0.0,0.0,24.26546827384644,19.782730240037942,4.895483475517775,8.417796984328938,15.710677428091145,0.0,4.305215991296234,0.0,4.895483475517775,19.829011442516563,24.26546827384644,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,26.81835694097955,10.023291153407584,0.0,0.0,29.160951749364216,0.0,0.0,0.0,63.4,10.023291153407584,8.417796984328938,0.0,4.895483475517775,5.687386274683562,0.0,30.533294093573833,12.13273413692322,0.0,0.0,5.733667477162185,24.221910430839,0.0,0.25620370370370393,0.0,5.991058201058201,0.0,6.113194444444444,0.0,0.0,-0.3323667800453518,0.25,13,2,4,0,0,0,1,0,1,3,1,5,2,0,0,0,1,0.5191000000000002,51.72720000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2_Methylbenzothiazole,1368.0,UFZ_Phenomenex,4.331666666666667,1.115740740740741,4.331666666666667,1.115740740740741,0.5607361162562636,149.218,142.16199999999998,149.029920224,50,0,0.09072674494068568,-0.24151504479772912,0.24151504479772912,0.09072674494068568,1.3,2.1,2.9,2.876510166944625,317.7850778806647,6.974691494688164,5.664862962722324,6.481359543650051,4.860173345306138,3.1828121551534476,3.999308736081174,2.2006082013405845,3.4353812284988816,1.40081760351902,2.3526501240029702,0.9874142010574338,1.8145301402225944,-0.8900000000000001,340.8014883445473,5.862161436855323,2.0592355548010186,0.8093103986589102,63.33802101698678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,11.336785877934737,12.13273413692322,19.056471336613843,0.0,15.224244330938129,0.0,21.5534065120201,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,29.273091970699205,0.0,0.0,0.0,0.0,0.0,11.336785877934737,4.9839785209472085,0.0,6.923737199690624,5.007623696852765,24.26546827384644,0.0,10.216620634085363,0.0,12.89,0.0,0.0,0.0,0.0,0.0,10.524324414469028,4.699919916469101,11.336785877934737,25.122838405075452,11.050345589408819,0.0,1.277777777777778,1.7410185185185183,4.331666666666667,1.1400000000000001,1.115740740740741,0.0,8.194722222222222,0.0,2.0324074074074074,0.0,0.125,10,0,1,0,0,0,1,1,2,2,0,2,0,0,0,0,2,2.6047200000000004,44.35700000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Phenylbenzimidazolesulfonic_acid,888.0,UFZ_Phenomenex,11.074607146501087,-4.197437038086839,11.074607146501087,0.14975770555135637,0.7031268362505879,274.301,264.22099999999995,274.04121318,96,0,0.29409136816409254,-0.3379141164057547,0.3379141164057547,0.29409136816409254,1.0526315789473684,1.7894736842105263,2.473684210526316,2.1693040701596638,838.7106499881096,13.457819157813608,9.737974215908514,10.55447079683624,9.03782470590011,5.565962734135824,7.0060260629364635,4.105457313571278,5.526994514018624,2.7984294265354346,3.6480820103587903,1.88192504974588,2.388716407278155,-2.1799999999999997,31065.477356252693,11.885014382013843,4.183260728126094,2.228717365128474,109.2276062692976,4.9839785209472085,5.824404497999927,0.0,0.0,10.118126859033554,0.0,4.552749873690364,4.9839785209472085,8.417796984328938,0.0,30.33183534230805,18.19910120538483,5.563451491696996,15.928884910750298,12.9705468580193,21.15152829426608,0.0,9.967957041894417,0.0,4.895483475517775,0.0,48.53093654769288,0.0,11.387855989696924,0.0,0.0,0.0,0.0,22.93850389991372,10.118126859033554,0.0,0.0,53.42642002321065,0.0,22.42125742492945,0.0,83.04999999999998,10.118126859033554,8.417796984328938,0.0,4.895483475517775,16.85780593323245,5.563451491696996,12.13273413692322,6.06636706846161,30.33183534230805,9.967957041894417,4.552749873690364,31.15942429213804,0.0,7.262048794826573,0.0,2.1179043839758127,0.6556368102796677,13.752422756866752,0.0,0.0,-4.197437038086839,0.0,19,2,5,0,0,0,2,1,3,3,2,6,2,0,0,0,3,2.4766000000000004,71.34430000000002,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_Mercapto_benzimidazole,978.0,UFZ_Phenomenex,4.12179012345679,0.667777777777778,4.12179012345679,0.667777777777778,0.5511691185031635,150.20600000000002,144.158,150.025169192,50,0,0.16274479358528973,-0.333113066435137,0.333113066435137,0.16274479358528973,1.3,2.1,2.9,2.876510166944625,320.1335934262614,6.974691494688163,5.20382826775842,6.098255458758335,4.860173345306137,2.998170662439563,3.445384257939521,2.0775592550588424,2.5011660528088213,1.376875642782774,1.5886790416577632,0.9393322526178732,1.1675187014111204,-0.9600000000000001,340.8014883445473,5.797130839193028,2.021469306255631,0.7891752744578441,63.696942716594705,4.9839785209472085,0.0,5.156436481820707,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,12.628789148012991,12.13273413692322,12.13273413692322,0.0,11.033401435232523,0.0,23.662190583245515,0.0,9.967957041894417,0.0,5.156436481820707,0.0,24.26546827384644,0.0,0.0,0.0,0.0,0.0,12.628789148012991,9.967957041894417,0.0,0.0,0.0,29.42190475566715,0.0,11.033401435232523,0.0,28.68,0.0,0.0,0.0,0.0,5.156436481820707,11.033401435232523,0.0,0.0,24.26546827384644,22.596746189907407,0.0,0.0,4.076172839506173,7.133302469135803,0.667777777777778,2.0000000000000004,0.0,7.844969135802469,0.0,0.0,0.0,0.0,10,1,2,0,0,0,1,1,2,2,2,3,0,0,0,0,2,1.8515999999999995,43.34570000000001,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Di(ethylhexyl)_phthalate,1896.0,UFZ_Phenomenex,12.708164374756638,-0.4352500705797062,12.708164374756638,0.110591982921598,0.2612987213364643,390.56400000000014,352.2600000000001,390.2770096959999,158,0,0.3387823660973279,-0.45877810824020226,0.45877810824020226,0.3387823660973279,0.7142857142857143,1.1071428571428572,1.4285714285714286,2.7842883145487303,530.7228097510646,20.77781011412252,18.16816258885869,18.16816258885869,13.565610567764075,11.076671657510026,11.076671657510026,7.408278347855495,7.408278347855495,5.084290573861283,5.084290573861283,3.2056149455229916,3.2056149455229916,-1.8399999999999999,1301341.4934084872,24.198226299694188,14.19947922081137,8.450621957950466,170.5504958377373,9.473725907600098,12.207932775496605,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,65.51096942738977,50.65766387447928,0.0,11.126902983393991,19.06280027574374,11.938610575903699,0.0,0.0,0.0,104.11109780351923,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,24.146543351400304,9.473725907600098,0.0,112.61914237956027,24.26546827384644,0.0,0.0,0.0,52.60000000000001,11.938610575903699,9.589074368143644,0.0,12.207932775496605,11.126902983393991,64.20821622926012,0.0,24.26546827384644,13.847474399381248,13.847474399381248,9.473725907600098,11.374322653456852,0.0,25.416328749513276,0.0,0.592319958847737,-0.870500141159412,6.80493128694698,9.669009931830518,8.346920893897385,0.0,0.6666666666666666,28,0,4,0,0,0,1,0,1,4,0,4,14,0,0,0,1,6.718000000000008,113.7150000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
N_Butylbenzenesulfonamide,1506.0,UFZ_Phenomenex,11.595883408919123,-3.282523148148148,11.595883408919123,0.3297250566893426,0.7575590798565016,213.302,198.18199999999996,213.08234972,78,0,0.24005956181975024,-0.2111522719256816,0.24005956181975024,0.2111522719256816,1.2142857142857142,1.8571428571428572,2.4285714285714284,2.671669154266394,358.96820513071896,10.441311299868556,8.232816560899362,9.049313141827088,6.66583188730236,4.712925398099978,6.1960886456943705,3.0643802751690985,4.831333505941496,1.8759184574498977,3.352850397205928,1.066290902594653,2.161463701815212,-0.87,1412.911675666386,11.206161462300077,5.120783367735961,3.120930625983553,85.20180965310651,0.0,0.0,0.0,10.023291153407584,0.0,0.0,0.0,13.139891848781026,0.0,0.0,31.54366002800146,18.55355575984923,6.544756405912575,4.895483475517775,8.417796984328938,10.023291153407584,0.0,4.722094864452088,0.0,24.660863921060418,6.544756405912575,30.33183534230805,0.0,0.0,4.722094864452088,0.0,0.0,0.0,14.962553390241514,10.023291153407584,0.0,19.765380445542643,35.227318817825825,0.0,0.0,0.0,46.17,10.023291153407584,8.417796984328938,0.0,0.0,11.440239881430351,12.841643245852019,0.0,30.33183534230805,6.923737199690624,4.722094864452088,0.0,25.740192743764172,0.0,0.3297250566893426,0.0,0.0,0.0,8.413084451373141,1.8505687043335852,2.5322855253212397,-3.282523148148148,0.4,14,1,3,0,0,0,1,0,1,2,1,4,5,0,0,0,1,1.765,56.538500000000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2_Isopropylthioxanthon,1698.0,UFZ_Phenomenex,12.619907407407407,0.17004629629629653,12.619907407407407,0.17004629629629653,0.5826739107905552,254.35399999999996,240.24199999999996,254.076536068,90,0,0.19565444795465758,-0.28849172537717477,0.28849172537717477,0.19565444795465758,0.9444444444444444,1.6666666666666667,2.4444444444444446,2.572674685097709,783.8033203093419,12.698306133819765,10.435298734444734,11.25179531537246,8.681540550352056,6.1271153137157786,6.943611894643505,4.8024221681619945,5.8861991246488214,3.259128386900905,4.395157667549915,2.3536274477579013,3.4670751916731115,-1.6699999999999995,17637.129812177856,11.422089649390205,4.214589416743682,1.646109026550687,109.70193145654464,0.0,0.0,5.428790391900542,0.0,0.0,0.0,4.794537184071822,0.0,0.0,11.336785877934737,38.112942673227685,29.68045874324322,20.17228826186779,0.0,0.0,31.50907413980253,0.0,0.0,0.0,19.76538044554264,0.0,58.25134854690063,0.0,0.0,5.428790391900542,0.0,0.0,11.336785877934737,0.0,0.0,0.0,25.328831937239634,47.25910666330309,0.0,20.17228826186779,0.0,17.07,0.0,4.794537184071822,0.0,5.428790391900542,5.917906046161393,25.73573975356479,0.0,11.336785877934737,36.39820241076966,19.913841467842857,0.0,2.153524187452759,1.6969907407407405,12.619907407407407,1.7354629629629632,1.322363945578232,0.3701502267573693,14.002254346182918,0.0,4.266012849584278,0.0,0.1875,18,0,1,0,0,0,2,1,3,2,0,2,1,0,0,0,3,4.538100000000003,79.69000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4_Benzophenone,1260.0,UFZ_Phenomenex,12.268665438397582,-4.588876894893759,12.268665438397582,0.24108796296296275,0.6603736450853359,308.311,296.215,308.035459104,110,0,0.2977509229715972,-0.5070391410621363,0.5070391410621363,0.2977509229715972,1.1428571428571428,1.7619047619047619,2.2857142857142856,2.6293872881642026,780.6115735278078,15.620955864630139,10.977120527646612,11.793617108574338,9.841553820740986,5.825519183980239,7.265582512780878,4.190432254534323,5.580391339818086,2.8404723459717443,3.7153210443536095,1.837218899373853,2.5004974544416165,-2.38,42155.432868652555,15.01735608571004,5.547506689505285,3.037598577340038,120.91631864614149,9.843390348640755,16.394507142085587,5.783244946364939,0.0,10.118126859033554,0.0,9.347287057762186,0.0,8.417796984328938,0.0,30.33183534230805,6.06636706846161,11.629818560158606,12.673249032974528,27.608474390731878,15.901371805398494,0.0,0.0,0.0,4.895483475517775,7.109797541277533,53.59147246262526,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,30.97011674050248,10.118126859033554,0.0,15.921440167465814,47.36005295474905,0.0,0.0,0.0,100.89999999999999,26.546367114200173,18.318861563241466,0.0,16.876414816677897,0.0,12.13273413692322,19.242531678200752,18.19910120538483,0.0,0.0,9.289612827490412,36.58625157470395,0.0,11.687259070294786,9.867078609221467,0.03599962207105123,-1.256140925506005,9.90241326005711,0.0,0.0,-3.406194544175694,0.07142857142857142,21,2,6,0,0,0,2,0,2,5,2,7,4,0,0,0,2,1.8784999999999998,74.34790000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tri(butoxyethyl)phosphate,1632.0,UFZ_Phenomenex,13.035843490173848,-3.9086917753212393,13.035843490173848,0.5166406840513983,0.16818115387074872,398.4770000000001,359.165,398.2433402179999,158,0,0.48128244128928815,-0.35236483718388634,0.48128244128928815,0.35236483718388634,0.6153846153846154,0.8846153846153846,1.1153846153846154,4.691036022563357,315.1450088725285,19.83865252536709,17.400963466994806,18.295390657994723,12.363521065691518,9.863906860626276,11.32450034730672,6.139362665960319,7.666245388993913,3.3839759550084056,5.049227046030729,1.8921385695795812,3.314608389172948,-0.009999999999999953,259011.2020436408,25.98999999999999,15.990933622311138,14.097927050486206,159.17414902408828,14.210588861400147,0.0,18.870080188005637,0.0,0.0,7.822697123132171,13.571241485135452,4.565048284931329,0.0,0.0,40.0336764678499,40.0336764678499,19.820645893538753,0.0,32.34687863146693,7.822697123132171,0.0,0.0,0.0,98.93743312370545,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,7.822697123132171,38.69072608154439,32.34687863146693,0.0,80.06735293569982,0.0,0.0,0.0,0.0,72.45000000000002,26.69277731113781,4.565048284931329,0.0,0.0,19.820645893538753,38.524929737556064,0.0,20.771211599071872,0.0,20.771211599071872,27.7818303465356,45.94454385576545,0.0,0.0,0.0,0.0,0.0,0.0,3.52071719984838,12.748986275262965,-3.9086917753212393,1.0,26,0,7,0,0,0,0,0,0,7,0,8,18,0,0,0,0,5.632400000000006,101.8275000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Triisobutyl_phosphate,1602.0,UFZ_Phenomenex,12.25986111111111,-3.3809953703703712,12.25986111111111,0.2996527777777773,0.5889564326878337,266.318,239.10199999999995,266.16469597400004,104,0,0.47430666495325724,-0.2866054157847332,0.47430666495325724,0.2866054157847332,0.7058823529411765,0.9411764705882353,1.1176470588235294,4.291086823121422,200.62102776403037,13.474691494688166,11.933577908483933,12.828005099483848,7.749506658309166,6.285168633654005,7.745762120334446,5.516052480472755,7.185076340714158,1.6979484467752355,3.093845340325709,0.8328782731275308,2.4986348193825925,0.10999999999999999,2816.973820504848,17.11,8.253687135643954,9.779410294351258,105.64386064918791,0.0,0.0,0.0,0.0,0.0,7.822697123132171,13.571241485135452,4.565048284931329,0.0,0.0,41.54242319814374,17.75371813848418,0.0,19.820645893538753,18.13628977006678,7.822697123132171,0.0,0.0,17.75371813848418,41.54242319814374,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,7.822697123132171,19.820645893538753,18.13628977006678,17.75371813848418,41.54242319814374,0.0,0.0,0.0,0.0,44.760000000000005,7.822697123132171,4.565048284931329,0.0,0.0,37.57436403202293,0.0,0.0,0.0,41.54242319814374,0.0,13.571241485135452,28.16875,0.0,0.0,0.0,0.0,0.8989583333333322,0.0,0.0,13.118842592592593,-3.3809953703703712,1.0,17,0,4,0,0,0,0,0,0,4,0,5,9,0,0,0,0,4.112300000000004,69.97650000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tris(1_chloro_2_propyl)phosphate,1470.0,UFZ_Phenomenex,12.278518518518519,-3.6906481481481492,12.278518518518519,0.18176776266061978,0.473671373285102,327.572,309.428,326.00082872599995,104,0,0.4751848200133737,-0.28254991907344573,0.4751848200133737,0.28254991907344573,0.8235294117647058,1.0588235294117647,1.2352941176470589,4.616720085277337,216.35636525753995,13.474691494688164,10.067471327511612,13.229685356566891,7.86352106569152,5.19598292922451,8.260143867379497,3.6582030639812086,6.110905886787353,1.5790251847784473,4.7370755543353456,0.8202106380961697,2.967724467125621,0.9799999999999998,3229.3550731704195,17.98,8.975028982423428,7.88689277455475,117.45883298664312,0.0,0.0,0.0,0.0,0.0,7.822697123132171,13.571241485135452,4.565048284931329,0.0,34.802819670697545,0.0,20.771211599071872,17.640010334911018,18.31189916324491,18.13628977006678,42.62551679382972,0.0,0.0,0.0,39.08311076231678,17.640010334911018,0.0,0.0,0.0,0.0,0.0,0.0,42.62551679382972,35.95190949815592,18.13628977006678,0.0,20.771211599071872,0.0,0.0,0.0,0.0,44.760000000000005,26.134596286377082,4.565048284931329,0.0,17.640010334911018,0.0,0.0,0.0,20.771211599071872,0.0,0.0,48.374061155833,27.860416666666666,16.768631424792137,0.0,0.0,0.0,0.5453032879818593,0.0,-1.3540249433106584,5.009210600907029,-3.6906481481481492,1.0,17,0,4,0,0,0,0,0,0,4,0,8,9,0,0,0,0,4.026200000000003,71.40750000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benzenesulfonamide__N_ethyl_4_methyl_,1272.0,UFZ_Phenomenex,11.432364890400605,-3.2771064814814816,11.432364890400605,0.31939814814814826,0.7970433950409652,199.27499999999998,186.171,199.066699656,72,0,0.2400503280972393,-0.21142903156342596,0.2400503280972393,0.21142903156342596,1.2307692307692308,1.7692307692307692,2.230769230769231,3.01890697154586,367.10610458118606,9.897341225498538,7.74125272933664,8.557749310264366,6.059678737419713,4.1236090006229364,5.60677224821733,2.814380275169099,4.581333505941496,1.6656416440192057,3.227124573138117,0.9907749892865134,2.0318692328442323,-0.87,703.6360326693713,10.212440230832646,3.8922374691117594,2.5351682042338872,78.8368675387099,0.0,0.0,0.0,10.023291153407584,0.0,0.0,0.0,13.139891848781026,0.0,0.0,24.619922828310838,19.056471336613843,6.544756405912575,4.895483475517775,8.417796984328938,10.023291153407584,0.0,4.722094864452088,0.0,18.742957874899023,6.544756405912575,29.828919765543436,0.0,0.0,4.722094864452088,0.0,0.0,0.0,14.962553390241514,10.023291153407584,6.923737199690624,12.487188691387619,29.160951749364216,0.0,0.0,0.0,46.17,10.023291153407584,8.417796984328938,0.0,0.0,11.440239881430351,5.563451491696996,0.0,31.18920547353706,6.923737199690624,4.722094864452088,0.0,25.294563492063492,0.0,0.31939814814814826,0.0,1.0513411753590327,0.0,6.772916666666667,0.0,4.088886999244142,-3.2771064814814816,0.3333333333333333,13,1,3,0,0,0,1,0,1,2,1,4,3,0,0,0,1,1.29322,52.04150000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tris(2_chloroethyl)phosphate,1296.0,UFZ_Phenomenex,11.64726851851852,-3.5222453703703707,11.64726851851852,0.08671107331821615,0.48254187900083495,285.491,273.395,283.953878534,86,0,0.47440084029747964,-0.2856188623557838,0.47440084029747964,0.2856188623557838,0.7857142857142857,1.0714285714285714,1.2857142857142858,3.965945885084294,151.93022690019149,10.86396103067893,7.456740863502376,10.618954892557655,6.681980515339464,3.8981058728619344,6.962266811016922,2.013831075330335,4.816748354599416,0.9796579527209778,2.9389738581629334,0.550723429401311,2.2732292916120524,0.9799999999999998,1049.4439443432075,14.98,9.223654066957915,7.295159280765538,98.36400664345331,0.0,0.0,0.0,0.0,0.0,7.822697123132171,13.571241485135452,4.565048284931329,0.0,34.802819670697545,0.0,0.0,17.640010334911018,19.820645893538753,18.13628977006678,42.62551679382972,0.0,0.0,0.0,0.0,37.46065622844977,0.0,0.0,0.0,0.0,0.0,0.0,42.62551679382972,37.46065622844977,18.13628977006678,0.0,0.0,0.0,0.0,0.0,0.0,44.760000000000005,7.822697123132171,4.565048284931329,0.0,37.46065622844977,0.0,0.0,0.0,0.0,0.0,0.0,48.374061155833,26.181666666666665,16.098917705971278,0.0,0.0,0.0,0.6204166666666664,0.0,0.0,0.26013321995464844,-3.5222453703703707,1.0,14,0,4,0,0,0,0,0,0,4,0,8,9,0,0,0,0,2.8607000000000014,57.62250000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
